productname,brand,price,pagelink,condition,conditiondetails,exteriorcolor,exteriormaterial,hardware,accessories,brandcode,measurements,itemnr,claircode
Reissue 2.55 Flap Bag Quilted Iridescent Calfskin 227,Chanel,"
            $2,630
        ",/collections/chanel/products/handbags-chanel-reissue-255-flap-bag-quilted-iridescent-calfskin-2275204890,Good,". Wear and discoloration on base corners, creasing underneath flap and in interior, scratches on hardware.",Black,Leather,Silver,Authenticity Card,12599317,"Handle Drop 11.5&quot;, Height 8&quot;, Width 12.5&quot;, Depth 4&quot;, Strap Drop 19.5&quot;",52048/90,HB.CH.R255.QICA.227 
Reissue 2.55 Flap Bag Quilted Suede 225,Chanel,"
            $2,275
        ",/collections/chanel/products/handbags-chanel-reissue-255-flap-bag-quilted-suede-2255204891,Very good,". Minor wear and discoloration on exterior and underneath flap, indentations on interior flap, scratches on hardware .",Brown,Suede,Gold,Authenticity Card,5455801,"Handle Drop 9&quot;, Height 6&quot;, Width 10&quot;, Depth 2.5&quot;, Strap Drop 16&quot;",52048/91,HB.CH.R255.QS.225 
Turn Around Ligne Tote Quilted Washed Caviar Medium,Chanel,"
            $3,175
        ",/collections/chanel/products/handbags-chanel-turn-around-ligne-tote-quilted-washed-caviar-medium508601,Very good,". Moderate wear on base corners, minor creasing on exterior, small stains and wear in interior, scratches on hardware.",Blue,Leather,Aged Silver,Authenticity Card,23298232,"Handle Drop 11&quot;, Height 10&quot;, Width 13&quot;, Depth 5.5&quot;",50860/1,HB.CH.TALT.QWC.ME 
Stitch Boy Flap Bag Quilted Calfskin Large,Chanel,"
            $2,925
        ",/collections/chanel/products/handbags-chanel-stitch-boy-flap-bag-quilted-calfskin-large513571,Good,". Moderate wear and scuffs on exterior and underneath flap, small nicks on rear base trim. Discoloration and wear on strap and in interior, scratches on hardware.",Blue,Leather,Aged Silver,No Accessories,19014238,"Handle Drop 12&quot;, Height 8.5&quot;, Width 11.5&quot;, Depth 2.5&quot;, Strap Drop 20&quot;",51357/1,HB.CH.STBF.QLC.LG 
Boy Flap Bag Chevron Lambskin New Medium,Chanel,"
            $3,690
        ",/collections/chanel/products/handbags-chanel-boy-flap-bag-chevron-lambskin-new-medium520371,Very good,". Odor in interior. Minor wear on base and flap corners, creasing and scuffs underneath flap. Light wear in interior, scratches on hardware.",Blue,Leather,Silver,Authenticity Card,22072450,"Handle Drop 11&quot;, Height 6.5&quot;, Width 11&quot;, Depth 3&quot;, Strap Drop 20&quot;",52037/1,HB.CH.BF.CHVLS.NEM 
Boy Zip Coin Purse Quilted Lambskin Small,Chanel,"
            $610
        ",/collections/chanel/products/handbags-chanel-boy-zip-coin-purse-quilted-lambskin-small5204813,Very good,". Wear on exterior edges, minor wear in interior, scratches and discoloration on hardware.",Blue,Leather,Gold Tone,"Box, Authenticity Card",24964794,"Height 3&quot;, Width 4&quot;, Depth 1&quot;",52048/13,AC.CH.BYCP.QULA.SM 
CC Tote Perforated Leather Medium,Chanel,"
            $1,235
        ",/collections/chanel/products/handbags-chanel-cc-tote-perforated-leather-medium5274436,Very good,". Creasing on exterior, wear on base corners, loss of shape on handle. Small crack on handle base, minor wear and discoloration in interior, scratches on hardware.",Black,Leather,Silver,Authenticity Card,11447348,"Handle Drop 7.5&quot;, Height 10.5&quot;, Width 9.5&quot;, Depth 4.5&quot;",52744/36,HB.CH.CCT.PFL.ME 
Boy Flap Bag Quilted Tweed with Patent Old Medium,Chanel,"
            $2,580
        ",/collections/chanel/products/handbags-chanel-boy-flap-bag-quilted-tweed-with-patent-old-medium5204828,Good,". Moderate discoloration on exterior, minor wear on base corners, darkening and light scuffs underneath flap. Wear and discoloration in interior, scratches on hardware.","Pink, White","Tweed, Patent Leather",Gun Metal,Authenticity Card,19684753,"Handle Drop 11.5&quot;, Height 6&quot;, Width 10.5&quot;, Depth 3&quot;, Strap Drop 20.5&quot;",52048/28,HB.CH.BF.QUIW.OM 
Card Holder Camellia Leather,Chanel,"
            $400
        ",/collections/chanel/products/handbags-chanel-card-holder-camellia-leather5274444,Excellent,". Minor wear on exterior and in interior, scratches on hardware.",Black,Leather,Silver,"Box, Authenticity Card",13306685,"Height 3&quot;, Width 4.5&quot;, Depth 0.5&quot;",52744/44,AC.CH.CDH.LCA
Fancy Crochet Flap Bag Fabric Small,Chanel,"
            $2,030
        ",/collections/chanel/products/handbags-chanel-fancy-crochet-flap-bag-fabric-small524124,Great,". Slight discoloration and wear on exterior, small stain on flap corner. Minor wear in interior, scratches on hardware.",Blue,Fabric,Silver,No Accessories,19002111,"Handle Drop 9&quot;, Height 7&quot;, Width 9.5&quot;, Depth 1.5&quot;",52412/4,HB.CH.FCRF.FABR.SM 
Vintage CC Drawstring Backpack Lambskin Small,Chanel,"
            $2,195
        ",/collections/chanel/products/handbags-chanel-vintage-cc-drawstring-backpack-lambskin-small51197110,Good,". Moderate wear and darkening on base corners, opening edges and strap, slight discoloration in interior, scratches on hardware.",Orange,Leather,Silver,"Pochette, Authenticity Card",3921803,"Height 7&quot;, Width 7.5&quot;, Depth 3&quot;, Strap Drop 18&quot;",51197/110,HB.CH.VGCK.LS.SM 
Bon Bon Tote Denim Medium,Chanel,"
            $1,195
        ",/collections/chanel/products/handbags-chanel-bon-bon-tote-denim-medium526701,Very good,". Minor discoloration, pilling, and wear on exterior and straps, darkening along interior opening, stains in interior. Wear in interior, scratches on hardware.",Blue,Denim,Silver,No Accessories,13543488,"Height 13.5&quot;, Width 13.5&quot;, Depth 4&quot;, Strap Drop 10&quot;",52670/1,HB.CH.BBT.DEN.ME 
Feminine Pouch Crinkled Leather Large,Chanel,"
            $730
        ",/collections/chanel/products/handbags-chanel-feminine-pouch-crinkled-leather-large5274425,Excellent,". Light wear in interior, scratches on hardware.","Gold, Metallic",Leather,Silver,No Accessories,20954066,"Height 10&quot;, Width 14&quot;, Depth 0.5&quot;",52744/25,HB.CH.FMNP.CRLR.LG 
Just Mademoiselle Bag Quilted Aged Calfskin Large,Chanel,"
            $1,085
        ",/collections/chanel/products/handbags-chanel-just-mademoiselle-bag-quilted-aged-calfskin-large5276501,Very good,". Minor wear on base corners and in interior, creasing near base. Wear and darkening on strap, scratches on hardware.",Gold,Leather,Aged Gold,Charms,16400947,"Handle Drop 9&quot;, Height 9.5&quot;, Width 13&quot;, Depth 5&quot;, Strap Drop 16.5&quot;",52765/01,HB.CH.JM.QAC.LG 
Boy Flap Bag Quilted Calfskin Old Medium,Chanel,"
            $3,565
        ",/collections/chanel/products/handbags-chanel-boy-flap-bag-quilted-calfskin-old-medium5274411,Very good,". Moderate wear, scuffs and discoloration on exterior, darkening on base corners, scuffs underneath flap. Wear in interior, scratches on hardware.",Green,Leather,Aged Silver,Authenticity Card,17876765,"Handle Drop 12&quot;, Height 6&quot;, Width 9.5&quot;, Depth 3&quot;, Strap Drop 20&quot;",52744/11,HB.CH.BF.QLC.OM 
Classic Double Flap Bag Quilted Lambskin Jumbo,Chanel,"
            $3,610
        ",/collections/chanel/products/handbags-chanel-classic-double-flap-bag-quilted-lambskin-jumbo527701,Very good,". Moderate wear on base corners and strap, glue stains on front closure edges, flap corners, and zipper pull. Scuffs, creasing, and indentations underneath flaps, discoloration and wear in interior, scratches on hardware.","Green, Metallic",Leather,"Silver, Matte",Authenticity Card,14885522,"Handle Drop 13&quot;, Height 7.5&quot;, Width 11.5&quot;, Depth 3.5&quot;, Strap Drop 23.5&quot;",52770/1,HB.CH.CDFL.QULA.JB 
French Wallet Quilted Glazed Crackled Leather,Chanel,"
            $500
        ",/collections/chanel/products/handbags-chanel-french-wallet-quilted-glazed-crackled-leather528711,Good,". Wear on base corners, creasing on exterior, minor wear in interior, scratches on hardware.",Black,Leather,Aged Silver,No Accessories,18122038,"Height 4&quot;, Width 6&quot;, Depth 1&quot;",52871/1,HB.CH.FW.QGLR 
Flap Bag Sequin Quilted Satin Medium,Chanel,"
            $2,355
        ",/collections/chanel/products/handbags-chanel-flap-bag-sequin-quilted-satin-medium4947877,Great,". Creasing on exterior and underneath flap, wear on strap, small stains in interior, scratches on hardware.",Blue,"Beaded, Fabric",Gold,No Accessories,17040403,"Handle Drop 12&quot;, Height 6.5&quot;, Width 10&quot;, Depth 3&quot;, Strap Drop 22&quot;",49478/77,HB.CH.FLBA.SQST.ME 
Round Coin Purse Goatskin,Chanel,"
            $665
        ",/collections/chanel/products/handbags-chanel-round-coin-purse-goatskin5119795,Excellent,". Light wear on exterior, scratches on hardware.",Black,Leather,Gold Tone,Authenticity Card,26744968,"Height 3.5&quot;, Width 4&quot;, Depth 1&quot;",51197/95,AC.CH.RCPR.GTSK 
Vintage Metal CC Shoulder Bag Caviar Small,Chanel,"
            $2,120
        ",/collections/chanel/products/handbags-chanel-vintage-zipped-chain-tote-caviar-medium5119757,Very good,". Moderate creasing on exterior and handles, minor wear and scuffs in interior, scratches on hardware.",Brown,Leather,Gold,Authenticity Card,3619732,"Handle Drop 15&quot;, Height 10&quot;, Width 12&quot;, Depth 3.5&quot;",51197/57,
On the Road Flap Bag Quilted Leather Small,Chanel,"
            $1,330
        ",/collections/chanel/products/handbags-chanel-on-the-road-flap-bag-quilted-leather-small51197307,Very good,". Wear on base corners, moderate cracking on handle wax edges, small marks in interior, scratches on hardware.",Black,Leather,Silver,No Accessories,14824450,"Height 8&quot;, Width 13&quot;, Depth 4&quot;, Strap Drop 9&quot;",51197/307,HB.CH.ORFL.QLE.SM 
Biarritz Tote Faux Fur Small,Chanel,"
            $1,080
        ",/collections/chanel/products/handbags-chanel-biarritz-tote-faux-fur-small5204869,Very good,". Moderate creasing, scuffs and wear on handles and opening trim, scratches on hardware.",Brown,Fur,Silver,No Accessories,14043953,"Handle Drop 8&quot;, Height 10.5&quot;, Width 11&quot;, Depth 4.5&quot;",52048/69,HB.CH.BIA.FAFU.SM 
Casual Style Hobo Quilted Caviar Medium,Chanel,"
            $3,490
        ",/collections/chanel/products/handbags-chanel-casual-style-hobo-quilted-caviar-medium5257464,Great,". Minor scuffs on base trim, creasing on exterior, light wear in interior, scratches on hardware.",Black,Leather,Gold,"Dust Bag, Authenticity Card",26662071,"Height 14&quot;, Width 9.5&quot;, Depth 4.5&quot;, Strap Drop 8-12&quot;",52574/64,HB.CH.CSSH.QCA.ME 
Shopping Tote Embellished Tweed Large,Chanel,"
            $1,325
        ",/collections/chanel/products/handbags-chanel-shopping-tote-embellished-tweed-large526131,Excellent,". Minimal wear in interior, scratches on hardware.","Black, Multicolor",Tweed,Silver,No Accessories,24224814,"Handle Drop 12&quot;, Height 15&quot;, Width 15&quot;, Depth 1&quot;",52613/1,HB.CH.SPTO.EMTW.LG 
Chic Pearls Flap Bag Quilted Lambskin Small,Chanel,"
            $4,140
        ",/collections/chanel/products/handbags-chanel-chic-pearls-flap-bag-quilted-lambskin-small527449,Excellent,". Small indentations on exterior, scuffs underneath flap, scratches on hardware.",Black,Leather,Gold,Authenticity Card,27765115,"Height 6&quot;, Width 9&quot;, Depth 2&quot;, Strap Drop 23.5&quot;",52744/9,HB.CH.CPEF.QULA.SM 
Half Moon Wallet on Chain Caviar,Chanel,"
            $1,930
        ",/collections/chanel/products/handbags-chanel-half-moon-wallet-on-chain-caviar51197300,Excellent,". Minor wear on base corners, scratches on hardware.",Red,Leather,Silver,No Accessories,18611944,"Height 6&quot;, Width 10&quot;, Depth 2&quot;, Strap Drop 24&quot;",51197/300,HB.CH.HMWOC.CAV 
Boy Flap Bag Quilted Caviar Small,Chanel,"
            $4,430
        ",/collections/chanel/products/handbags-chanel-boy-flap-bag-quilted-caviar-small527447,Excellent,". Light wear in interior, scratches on hardware.",Purple,Leather,Gold Tone,Authenticity Card,28862287,"Handle Drop 12&quot;, Height 5&quot;, Width 8&quot;, Depth 3&quot;, Strap Drop 22&quot;",52744/7,HB.CH.BF.QCA.SM 
Cuba La Habana Drawstring Backpack Sequin Embellished Canvas Large,Chanel,"
            $2,925
        ",/collections/chanel/products/handbags-chanel-cuba-la-habana-drawstring-backpack-sequin-embellished-canvas-large524553,Excellent,". Light wear on exterior and in interior, scratches on hardware.","Green, Multicolor",Canvas Coated,Aged Silver,No Accessories,23841823,"Handle Drop 3&quot;, Height 22&quot;, Width 13&quot;, Depth 9&quot;, Strap Drop 12-14&quot;",52455/3,HB.CH.HBBB.SECV.LG 
Boy Flap Bag Quilted Felt and Calfskin Old Medium,Chanel,"
            $3,590
        ",/collections/chanel/products/handbags-chanel-boy-flap-bag-quilted-felt-and-calfskin-old-medium5274439,Very good,". Moderate wear and discoloration on base and flap corners and exterior edges, scuffs on exterior and underneath flap, wear in interior, scratches on hardware.","Gray, Green","Felt, Leather",Aged Silver,"Box, Authenticity Card",21474157,"Handle Drop 12&quot;, Height 6&quot;, Width 9.5&quot;, Depth 3&quot;, Strap Drop 21&quot;",52744/39,HB.CH.BF.QFEE.OM 
Casual Pocket Flap Messenger Bag Quilted Caviar Medium,Chanel,"
            $2,575
        ",/collections/chanel/products/handbags-chanel-casual-pocket-flap-messenger-bag-quilted-caviar-medium529131,Very good,". Moderate wear and discoloration along exterior and flap edges, darkening on exterior, light scuffs underneath flap. Small marks in interior, scratches on hardware.",Pink,Leather,"Aged Silver, Aged Gold",No Accessories,23221127,"Handle Drop 11&quot;, Height 8&quot;, Width 11&quot;, Depth 3&quot;, Strap Drop 20&quot;",52913/1,HB.CH.CPFM.QCA.ME 
Vintage Diamond Stitch Boston Bag Quilted Lambskin Large,Chanel,"
            $2,030
        ",/collections/chanel/products/handbags-chanel-vintage-diamond-stitch-boston-bag-quilted-lambskin-large51197135,Very good,". Moderate creasing and scuffs on exterior, wear on handles and strap, cracking and fraying on handle wax edges. Minor wear in interior, scratches on hardware.",Black,Leather,Gold,"Luggage Tag, With Strap",1841146,"Handle Drop 5&quot;, Height 11&quot;, Width 21&quot;, Depth 10&quot;, Strap Drop 20-21&quot;",51197/135,HB.CH.VBOS.QULA.LG 
Timeless CC French Wallet Caviar Long,Chanel,"
            $500
        ",/collections/chanel/products/handbags-chanel-timeless-cc-french-wallet-caviar-long528181,Good,". Wear on base corners, heavy scuffs in interior, scratches on hardware.",Black,Leather,Gold,Authenticity Card,11837079,"Height 4&quot;, Width 7&quot;, Depth 1&quot;",52818/1,AC.CH.TCFW.CAV.LO 
Timeless CC Shopping Tote Quilted Caviar Medium,Chanel,"
            $2,355
        ",/collections/chanel/products/handbags-chanel-timeless-cc-shopping-tote-quilted-caviar-medium5119760,Great,". Minor wear on base and opening corners, creasing near base, slight discoloration in interior, scratches on hardware.",Red,Leather,Silver,Box,16731268,"Handle Drop 10&quot;, Height 9&quot;, Width 13&quot;, Depth 5&quot;",51197/60,HB.CH.TCCS.QCA.ME 
Timeless Clutch Quilted Lambskin,Chanel,"
            $1,260
        ",/collections/chanel/products/handbags-chanel-timeless-clutch-quilted-lambskin5302448,Good,". Creasing and wear on exterior, indentations and marks in interior, scratches on hardware.",Black,Leather,Silver,Authenticity Card,16892893,"Height 6&quot;, Width 11&quot;, Depth 3&quot;",53024/48,HB.CH.TMC.QULA 
CC Mania Camera Bag Lambskin Small,Chanel,"
            $3,180
        ",/collections/chanel/products/handbags-chanel-cc-mania-camera-bag-lambskin-small530981,Excellent,". Minor wear on exterior and in interior, scratches on hardware.",Black,Leather,Gold Tone,Authenticity Card,27547612,"Height 5&quot;, Width 6.5&quot;, Depth 2.5&quot;, Strap Drop 23&quot;",53098/1,HB.CH.CMN.LS.SM 
Charms Wallet on Chain Quilted Tweed,Chanel,"
            $1,795
        ",/collections/chanel/products/handbags-chanel-charms-wallet-on-chain-quilted-tweed527811,Fair,". Moderate fraying on exterior, wear and discoloration underneath flap and in interior, scratches on hardware.","Multi Color, Black",Textile,Silver,Authenticity Card,23687587,"Height 5&quot;, Width 7.5&quot;, Depth 1&quot;, Strap Drop 24.5&quot;",52781/1,HB.CH.CHWC.QTWEE 
Coco Boy Wallet on Chain Quilted Lambskin,Chanel,"
            $1,760
        ",/collections/chanel/products/handbags-chanel-coco-boy-wallet-on-chain-quilted-lambskin528932,Good,". Wear on exterior base corners, moderate indentations on front pocket underneath flap and on rear. Scuffs on interior pocket, scratches on hardware.",Red,Leather,Aged Silver,Dust Bag,20816235,"Height 5&quot;, Width 7&quot;, Depth 2&quot;, Strap Drop 24&quot;",52893/2,HB.CH.COBW.QULA 
Coco Charm Wristlet Pouch Multicolor Canvas,Chanel,"
            $600
        ",/collections/chanel/products/handbags-chanel-coco-charm-wristlet-pouch-multicolor-canvas5257441,Very good,". Stain on exterior front. Scuffs on leather trim, minor wear in interior, scratches on hardware.",Pink,Canvas Plain,Silver,Authenticity Card,26123788,"Height 5&quot;, Width 6.5&quot;, Depth 2&quot;, Strap Drop 4.5&quot;",52574/41,HB.CH.CCWP.MCC 
Covered CC Camera Bag Stitched Calfskin,Chanel,"
            $2,925
        ",/collections/chanel/products/handbags-chanel-covered-cc-camera-bag-stitched-calfskin530983,Excellent,". Faint wear on exterior and in interior, scratches on hardware.",Black,Leather,Gold Tone,Authenticity Card,27758991,"Height 5.5&quot;, Width 6&quot;, Depth 3&quot;, Strap Drop 21.5&quot;",53098/3,HB.CH.CVCM.SCCF 
Vintage CC Flap Shoulder Bag Quilted Lambskin Large,Chanel,"
            $3,775
        ",/collections/chanel/products/handbags-chanel-vintage-cc-flap-shoulder-bag-quilted-lambskin-large531231,Very good,". Scuffs and creasing on exterior and underneath flap, moderate indentations on flap, wear and discoloration on strap. Small marks and scuffs in interior, scratches on hardware.",Black,Leather,Gold,No Accessories,2488771,"Handle Drop 10&quot;, Height 10&quot;, Width 13&quot;, Depth 4&quot;, Strap Drop 22.5&quot;",53123/1,HB.CH.VFSB.QULA.LG 
North South Deauville Tote Canvas Small,Chanel,"
            $1,315
        ",/collections/chanel/products/handbags-chanel-north-south-deauville-tote-canvas-small529764,Fair,". Heavy wear and discoloration on exterior and interior opening trim, moderate wear and small stains in interior, scratches on hardware.",Blue,Canvas (Plain),Silver,No Accessories,16075905,"Handle Drop 10&quot;, Height 10&quot;, Width 10&quot;, Depth 3.5&quot;",52976/4,HB.CH.NSDT.CA.SM 
Vintage Square Flap Backpack Quilted Suede Medium,Chanel,"
            $2,395
        ",/collections/chanel/products/handbags-chanel-vintage-square-flap-backpack-quilted-suede-medium519201,Great,". Minor wear on base corners and strap, light scuffs in interior, scratches on hardware.",Brown,Suede,Gold,Authenticity Card,3719097,"Height 9&quot;, Width 10&quot;, Depth 3&quot;, Strap Drop 17&quot;",51920/1,HB.CH.VSFP.QS.ME 
O Case Clutch Quilted Patent Large,Chanel,"
            $950
        ",/collections/chanel/products/handbags-chanel-o-case-clutch-quilted-patent-large51197291,Very good,". Discoloration along opening edges, scratches on hardware.",Pink,Leather,Silver,"Dust Bag, Authenticity Card",20686266,"Height 9&quot;, Width 14&quot;, Depth 1.5&quot;",51197/291,HB.CH.OCC.QPA.LG 
Vintage Front Pocket Camera Bag Quilted Leather Mini,Chanel,"
            $1,925
        ",/collections/chanel/products/handbags-chanel-vintage-front-pocket-camera-bag-quilted-leather-mini5342313,Very good,". Moderate creasing on exterior, minor wear in interior, scratches on hardware.","Gold, Metallic",Leather,Gold,Authenticity Card,1978752,"Height 5&quot;, Width 7.5&quot;, Depth 3&quot;, Strap Drop 20&quot;",53423/13,HB.CH.VFPCB.QLE.MI 
Vintage Diamond CC Camera Bag Quilted Satin Medium,Chanel,"
            $1,210
        ",/collections/chanel/products/handbags-chanel-vintage-diamond-cc-camera-bag-quilted-satin-medium527771,Good,". Small snags on front, creasing on exterior, moderate wear, discoloration and scuffs on opening. Minor wear in interior, scratches and discoloration on hardware.",Black,Satin,Gold,No Accessories,1318134,"Height 5&quot;, Width 7&quot;, Depth 2.5&quot;, Strap Drop 18.5&quot;",52777/1,HB.CH.VDCB.QUSA.ME 
Gabrielle Wallet on Chain Quilted Aged Calfskin,Chanel,"
            $2,745
        ",/collections/chanel/products/handbags-chanel-gabrielle-wallet-on-chain-quilted-aged-calfskin5204827,Great,". Light creasing and wear on exterior, indentations on exterior underneath flap, scratches on hardware.","Blue, Purple",Leather,Aged Silver,Authenticity Card,27736928,"Height 4.5&quot;, Width 7.5&quot;, Depth 1.5&quot;, Strap Drop 19.5&quot;",52048/27,HB.CH.GAWC.QAC 
CC Sea Hit Tote Quilted Iridescent Calfskin Large,Chanel,"
            $1,745
        ",/collections/chanel/products/handbags-chanel-cc-sea-hit-tote-quilted-iridescent-calfskin-large529172,Very good,". Discoloration, wear and creasing on exterior, handles and strap. Minor wear in interior, scratches on hardware.",Black,Leather,Silver,No Accessories,16171923,"Handle Drop 6&quot;, Height 12&quot;, Width 17&quot;, Depth 7&quot;, Strap Drop 20&quot;",52917/2,HB.CH.SHTT.QICA.LG 
Paris-Shanghai Pudong Flap Bag Strass Embellished Tweed Medium,Chanel,"
            $3,325
        ",/collections/chanel/products/handbags-chanel-paris-shanghai-pudong-flap-bag-strass-embellished-tweed-medium5308132,Excellent,". Small marks underneath flap and in interior, scratches on hardwar",Black,"Textile, Tweed",Gun Metal,No Accessories,13879234,"Handle Drop 9.5&quot;, Height 6&quot;, Width 10&quot;, Depth 3&quot;, Strap Drop 16&quot;",53081/32,HB.CH.PSPF.SETW.ME 
Charm O Case Pouch Chevron Lambskin Medium,Chanel,"
            $1,250
        ",/collections/chanel/products/handbags-chanel-charm-o-case-pouch-chevron-lambskin-medium531452,Great,". Creasing on exterior, scratches on hardware.",Black,Leather,Gold Tone,No Accessories,24692545,"Height 8&quot;, Width 11&quot;, Depth 1&quot;",53145/2,HB.CH.CCHP.CHVLS.ME 
Bicolor Wallet on Chain Leather,Chanel,"
            $2,165
        ",/collections/chanel/products/handbags-chanel-bicolor-wallet-on-chain-leather5308154,Great,". Scuffs on exterior, indentations underneath flap, minor wear in interior, scratches on hardware.","Black, Blue",Leather,Gun Metal,"Box, Dust Bag, Authenticity Card",22809881,"Height 5&quot;, Width 7.5&quot;, Depth 1.5&quot;, Strap Drop 24.5&quot;",53081/54,HB.CH.BCWC.LE 
,Chanel,"
            $1,445
        ",/collections/chanel/products/handbags-chanel-wallet-on-chain-quilted-patent532101,Very good,". Moderate creasing and wear on exterior, lack of luster on exterior underneath flap, light wear in interior, scratches on hardware.",Black,Patent Leather,Silver,"Box, Authenticity Card",16100617,"Height 5&quot;, Width 8&quot;, Depth 1&quot;, Strap Drop 24.5&quot;",53210/1,HB.CH.WOC.QPA
Timeless Clutch Quilted Caviar,Chanel,"
            $1,565
        ",/collections/chanel/products/handbags-chanel-timeless-clutch-quilted-caviar532065,Very good,". Minor wear on exterior, moderate creasing, wear and small stains in interior, scratches on hardware.",Black,Leather,Silver,"Box, Authenticity Card",11732948,"Height 6&quot;, Width 11&quot;, Depth 2.5&quot;",53206/5,HB.CH.TMC.QCA 
Timeless CC French Wallet Caviar Long,Chanel,"
            $500
        ",/collections/chanel/products/handbags-chanel-timeless-cc-french-wallet-caviar-long532741,Good,". Wear on base corners and base exterior, heavy scuffing, fading and discoloration on interior, scratches on hardware.",Black,Leather,Gold,No Accessories,11060898,"Height 4&quot;, Width 7&quot;, Depth 1&quot;",53274/1,AC.CH.TCFW.CAV.LO 
Waterfall Backpack Sequins with Leather Mini,Chanel,"
            $3,030
        ",/collections/chanel/products/handbags-chanel-waterfall-backpack-sequins-with-leather-mini5274438,Great,". Minor wear and darkening on straps and along zipper tape, creasing in interior, scratches on hardware.",Blue,Sequins,Silver,Authenticity Card,25903090,"Height 9&quot;, Width 7&quot;, Depth 4&quot;, Strap Drop 14-15&quot;",52744/38,HB.CH.WTFB.SNLT.MI 
CC Mania Flap Bag Lambskin Small,Chanel,"
            $3,330
        ",/collections/chanel/products/handbags-chanel-cc-mania-flap-bag-lambskin-small529882,Great,". Slight scuffs on exterior and underneath flap, scratches on hardware.",Blue,Leather,Silver,Authenticity Card,27301806,"Height 6&quot;, Width 7&quot;, Depth 2&quot;, Strap Drop 21&quot;",52988/2,HB.CH.GICF.LS.SM 
Vintage Timeless CC Vanity case Caviar Small,Chanel,"
            $2,275
        ",/collections/chanel/products/handbags-chanel-vintage-timeless-cc-vanity-case-caviar-small534239,Great,". Slight scuffs on exterior and in interior, scratches on hardware.",Black,Leather,Gold,With Strap,4505913,"Handle Drop 1.5&quot;, Height 7.5&quot;, Width 9.5&quot;, Depth 4&quot;, Strap Drop 22&quot;",53423/9,HB.CH.VGTV.CAV.SM 
Half Moon Wallet on Chain Caviar,Chanel,"
            $1,895
        ",/collections/chanel/products/handbags-chanel-half-moon-wallet-on-chain-caviar5308140,Great,". Minor wear on base corners, bubbling underneath flap, minimal indentations and scuffs on leather pocket in interior, scratches on hardware.",Blue,Leather,Silver,No Accessories,17459553,"Height 6&quot;, Width 10&quot;, Depth 2&quot;, Strap Drop 24&quot;",53081/40,HB.CH.HMWOC.CAV 
Neo Executive Tote Grained Calfskin Small,Chanel,"
            $2,295
        ",/collections/chanel/products/handbags-chanel-neo-executive-tote-grained-calfskin-small531491,Very good,". Odor in interior. Moderate scuff on exterior and wear on exterior and handles, slight discoloration in interior, scratches on hardware.",Blue,Leather,Gold Tone,"Authenticity Card, Dust Bag, With Strap",24034608,"Handle Drop 4.5&quot;, Height 10&quot;, Width 13&quot;, Depth 5&quot;, Strap Drop 17.5-19.5&quot;",53149/1,HB.CH.NCET.GRCA.SM 
,Chanel,"
            $1,730
        ",/collections/chanel/products/handbags-chanel-wallet-on-chain-caviar51197125,Great,". Minor wear on base corners, flap edges and in interior, indentations and creasing underneath flap, scratches on hardware.",Pink,Leather,Silver,No Accessories,18603438,"Height 5&quot;, Width 7.5&quot;, Depth 1&quot;, Strap Drop 25&quot;",51197/125,HB.CH.SEGG.CAV
Statement Pouch Chevron Caviar Small,Chanel,"
            $1,145
        ",/collections/chanel/products/handbags-chanel-statement-pouch-chevron-caviar-small531451,Great,". Minor creasing and scuffs on exterior and underneath flap, minimal wear in interior, scratches on hardware.",Blue,Leather,Silver,No Accessories,24871497,"Height 7.5&quot;, Width 10.5&quot;, Depth 1&quot;",53145/1,HB.CH.STMP.CHCV.SM 
Wallet on Chain Chevron Tweed and Rhinestones,Chanel,"
            $2,395
        ",/collections/chanel/products/handbags-chanel-wallet-on-chain-chevron-tweed-and-rhinestones531198,Excellent,". Minor wear on base corners and flap edges, slight fraying on exterior and underneath flap. Minimal wear in interior, scratches on hardware.","Blue Interior Color: Blue Hardware Color: Gun Metal Brand Code: 24348765 Clair Code: HB.CH.WOC.CHWE Item Number: 53119/8"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/53119-8_20Chanel_20Wallet_20on_20Chain_20Chevron_20Tweed_20and_20R_2D_0002_grande.jpg?v=1581689249"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""2395"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-chanel-wallet-on-chain-chevron-tweed-and-rhinestones531198?variant=31379041550406""
            }}
</script>
","Tweed, Rhinestone",Gun Metal,"Dust Bag, Authenticity Card",24348765,"Height 5&quot;, Width 7.5&quot;, Depth 1.5&quot;, Strap Drop 25&quot;",53119/8,HB.CH.WOC.CHWE 
No. 5 Comic Tote Shearling Large,Chanel,"
            $3,775
        ",/collections/chanel/products/handbags-chanel-no-5-comic-tote-shearling-large532541,Great,". Creasing on side exterior, scuffs on handles, minimal wear in interior, scratches on hardware.","Multi Color, Black",Shearling,Silver,Authenticity Card,20301119,"Handle Drop 4/11.5&quot;, Height 15.5&quot;, Width 11&quot;, Depth 4.5&quot;",53254/1,HB.CH.CMTT.SH.LG 
