productname,brand,price,pagelink,condition,conditiondetails,exteriorcolor,exteriormaterial,hardware,accessories,brandcode,measurements,itemnr,claircode
Birkin Handbag Noir Togo with Gold Hardware 35,Hermes,"
            $14,000
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-togo-with-gold-hardware-35547101,Very good,". Moderate loss of shape on exterior, scuffs and indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Noir (Black) Interior Material: Leather Hardware Color: Gold Brand Code: G Square (2003) Clair Code: HB.HM.BIK.BTGGH.35 Item Number: 54710/1"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/54710-1_20Hermes_20Birkin_20Handbag_20Black_20Togo_20with_20Gold_2D_0002_grande.jpg?v=1588008635"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""14000"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-black-togo-with-gold-hardware-35547101?variant=31604687274054""
            }}
</script>
",Gold,"Keys, Lock, Dust Bag, Clochette",G Square (2003),"Handle Drop 4.5&quot;, Height 11&quot;, Width 13.5&quot;, Depth 7.5&quot;",54710/1,HB.HM.BIK.BTGGH.35 
Kelly Handbag Noir Box Calf with Gold Hardware 32,Hermes,"
            $9,000
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-black-box-calf-with-gold-hardware-325377114,Very good,". Moderate scuffs on exterior, wear on base corners, bubbling and scuffs underneath flap. Wear and discoloration on strap, scuffs and indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Noir (Black) Interior Material: Leather Hardware Color: Gold Brand Code: B Square (1998) Clair Code: HB.HM.KY.BBXGH.32 Item Number: 53771/14"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/53771-14_20Hermes_20Kelly_20Handbag_20Black_20Box_20Calf_20with_2D_0002_grande.jpg?v=1588008605"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""9000"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-kelly-handbag-black-box-calf-with-gold-hardware-325377114?variant=31604686389318""
            }}
</script>
",Gold,"Keys, Lock, Clochette, With Strap",B Square (1998),"Handle Drop 3.5&quot;, Height 9.5&quot;, Width 13&quot;, Depth 5&quot;, Strap Drop 17&quot;",53771/14,HB.HM.KY.BBXGH.32 
Birkin Handbag Noir Togo with Gold Hardware 35,Hermes,"
            $14,000
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-togo-with-gold-hardware-355471010,Fair,". Loss of shape on exterior, moderate wear on base corners, light cracking on handle and flap wax edges. Minor scuffs on interior base, scratches on hardware.",,"Leather Hermes Color: Noir (Black) Interior Material: Leather Hardware Color: Gold Brand Code: G Square (2003) Clair Code: HB.HM.BIK.BTGGH.35 Item Number: 54710/10"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/54710-10_20Hermes_20Birkin_20Handbag_20Black_20Togo_20with_20Gol_2D_0002_grande.jpg?v=1588008649"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""14000"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-black-togo-with-gold-hardware-355471010?variant=31604689633350""
            }}
</script>
",Gold,"Keys, Lock, Clochette",G Square (2003),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 7&quot;",54710/10,HB.HM.BIK.BTGGH.35 
Kelly Handbag Gold Courchevel with Gold Hardware 35,Hermes,"
            $8,730
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-brown-courchevel-with-gold-hardware-35537717,Fair,". Repainted base corners. Creasing on exterior and underneath flap, wear on exterior edges and handle. Heavy scuffs and indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Gold (Brown) Interior Material: Leather Hardware Color: Gold Brand Code: C Square (1999) Clair Code: HB.HM.KY.BRCG.35 Item Number: 53771/7"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/53771-7_20Hermes_20Kelly_20Handbag_20Brown_20Courchevel_20with_2D_0002_grande.jpg?v=1588009064"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""8730"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-kelly-handbag-brown-courchevel-with-gold-hardware-35537717?variant=31604721942598""
            }}
</script>
",Gold,"Keys, Lock, Clochette, With Strap",C Square (1999),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 5&quot;, Strap Drop 17.5&quot;",53771/7,HB.HM.KY.BRCG.35 
Birkin Handbag Noir Togo with Gold Hardware 35,Hermes,"
            $14,500
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-togo-with-gold-hardware-3554710150,Very good,". Creasing near base, indentation on flap and handle wax edges, cracking on side opening wax edges. Scuffs and indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Noir (Black) Interior Material: Leather Hardware Color: Gold Brand Code: K Square (2007) Clair Code: HB.HM.BIK.BTGGH.35 Item Number: 54710/150"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/54710-150_20Hermes_20Birkin_20Handbag_20Black_20Togo_20with_20Go_2D_0002_grande.jpg?v=1588008696"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""14500"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-black-togo-with-gold-hardware-3554710150?variant=31604691468358""
            }}
</script>
",Gold,"Keys, Lock, Clochette",K Square (2007),"Handle Drop 4.5&quot;, Height 11&quot;, Width 13.5&quot;, Depth 7.5&quot;",54710/150,HB.HM.BIK.BTGGH.35 
Birkin Handbag Gold Togo with Palladium Hardware 35,Hermes,"
            $14,000
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-brown-togo-with-palladium-hardware-35547108,Good,". Wear on base corners, creasing on exterior, moderate cracking on handle wax edges. Scuffs and indentations on interior base, pen marks in interior, scratches on hardware.",,"Leather Hermes Color: Gold (Brown) Interior Material: Leather Hardware Color: Palladium Brand Code: G Square (2003) Clair Code: HB.HM.BIK.BTPH.35 Item Number: 54710/8"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/54710-8_20Hermes_20Birkin_20Handbag_20Brown_20Togo_20with_20Pall_2D_0002_grande.jpg?v=1588009085"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""14000"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-brown-togo-with-palladium-hardware-35547108?variant=31604725186630""
            }}
</script>
",Palladium,"Keys, Lock, Clochette",G Square (2003),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 7&quot;",54710/8,HB.HM.BIK.BTPH.35 
Kelly Handbag Gold Courchevel with Gold Hardware 35,Hermes,"
            $10,190
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-brown-courchevel-with-gold-hardware-3555459142,Very good,". Creasing, wear and discoloration underneath flap, splitting on flap base wax edges. Small indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Gold (Brown) Interior Material: Leather Hardware Color: Gold Brand Code: A Square (1997) Clair Code: HB.HM.KY.BRCG.35 Item Number: 55459/142"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-142_20Hermes_20Kelly_20Handbag_20Brown_20Courchevel_20wi_2D_0002_grande.jpg?v=1588009341"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""10190"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-kelly-handbag-brown-courchevel-with-gold-hardware-3555459142?variant=31604743864390""
            }}
</script>
",Gold,"Keys, Lock, Dust Bag, Clochette, With Strap",A Square (1997),"Handle Drop 4&quot;, Height 10&quot;, Width 13.5&quot;, Depth 5&quot;, Strap Drop 17&quot;",55459/142,HB.HM.KY.BRCG.35 
Kelly Handbag Noir Box Calf with Gold Hardware 32,Hermes,"
            $9,625
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-black-box-calf-with-gold-hardware-3255459167,Very good,". Scuffs on exterior, wear and discoloration on base and flap corners, creasing underneath flap. Indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Noir (Black) Interior Material: Leather Hardware Color: Gold Brand Code: C Square (1999) Clair Code: HB.HM.KY.BBXGH.32 Item Number: 55459/167"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-167_20Hermes_20Kelly_20Handbag_20Black_20Box_20Calf_20with_2D_0002_grande.jpg?v=1588009213"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""9625"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-kelly-handbag-black-box-calf-with-gold-hardware-3255459167?variant=31604734689350""
            }}
</script>
",Gold,"Keys, Lock, Clochette, With Strap",C Square (1999),"Handle Drop 3.5&quot;, Height 9&quot;, Width 12.5&quot;, Depth 4&quot;, Strap Drop 17&quot;",55459/167,HB.HM.KY.BBXGH.32 
Birkin Handbag Noir Togo with Gold Hardware 40,Hermes,"
            $13,500
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-togo-with-gold-hardware-4055459141,Very good,". Light wear on base corners, minor loss of shape on rear, cracking on handle wax edges. Scuffs and indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Noir (Black) Interior Material: Leather Hardware Color: Gold Brand Code: G Square (2003) Clair Code: HB.HM.BIK.BTGGH.40 Item Number: 55459/141"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-141_20Hermes_20Birkin_20Handbag_20Black_20Togo_20with_20Go_2D_0002_grande.jpg?v=1588009175"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""13500"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-black-togo-with-gold-hardware-4055459141?variant=31604729905222""
            }}
</script>
",Gold,"Keys, Lock, Dust Bag, Clochette",G Square (2003),"Handle Drop 4&quot;, Height 12&quot;, Width 16&quot;, Depth 8&quot;",55459/141,HB.HM.BIK.BTGGH.40 
Birkin Handbag Noir Ardennes with Gold Hardware 35,Hermes,"
            $12,265
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-ardennes-with-gold-hardware-3555459137,Very good,". Minor wear on base corners, cracking and splitting on handle wax edges. Small stains in interior pocket, scuffs and indentations on interior base, scratches and tarnish on hardware.",,"Leather Hermes Color: Noir (Black) Interior Material: Leather Hardware Color: Gold Brand Code: Z Circle (1996) Clair Code: HB.HM.BIK.BLAGH.35 Item Number: 55459/137"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-137_20Hermes_20Birkin_20Handbag_20Black_20Ardennes_20with_20Gold_20Hardware_2035_2D_0002_grande.jpg?v=1588009161"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""12265"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-black-ardennes-with-gold-hardware-3555459137?variant=31604727775302""
            }}
</script>
",Gold,"Keys, Lock, Clochette",Z Circle (1996),"Handle Drop 4&quot;, Height 11&quot;, Width 14&quot;, Depth 7&quot;",55459/137,HB.HM.BIK.BLAGH.35 
Kelly Handbag Noir Box Calf with Gold Hardware 35,Hermes,"
            $10,000
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-black-box-calf-with-gold-hardware-3555459166,Very good,". Wear on base corners and handle, scuffs on exterior, creasing, bubbling and scuffs underneath flap. Scuffs and indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Noir (Black) Interior Material: Leather Hardware Color: Gold Brand Code: A Square (1997) Clair Code: HB.HM.KY.BBXGH.35 Item Number: 55459/166"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-166_20Hermes_20Kelly_20Handbag_20Black_20Box_20Calf_20with_2D_0002_grande.jpg?v=1588009201"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""10000"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-kelly-handbag-black-box-calf-with-gold-hardware-3555459166?variant=31604734132294""
            }}
</script>
",Gold,"Keys, Lock, Clochette, With Strap",A Square (1997),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 5&quot;, Strap Drop 17.5&quot;",55459/166,HB.HM.KY.BBXGH.35 
Kelly Handbag Noir Box Calf with Gold Hardware 32,Hermes,"
            $9,400
        ",/collections/hermes/products/handbags-hermes-kelly-handbag-black-box-calf-with-gold-hardware-3255459159,Good,". Slightly loose turn-lock closure. Wear on base corners, handle and strap, creasing and scuffs on exterior and underneath flap, scratches and minor tarnish on hardware.",,"Leather Hermes Color: Noir (Black) Interior Material: Leather Hardware Color: Gold Brand Code: V Circle (1992) Clair Code: HB.HM.KY.BBXGH.32 Item Number: 55459/159"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-159_20Hermes_20Kelly_20Handbag_20Black_20Box_20Calf_20with_2D_0002_grande.jpg?v=1588009190"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""9400"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-kelly-handbag-black-box-calf-with-gold-hardware-3255459159?variant=31604732493894""
            }}
</script>
",Gold,"Keys, Lock, Clochette, With Strap",V Circle (1992),"Handle Drop 4&quot;, Height 9&quot;, Width 12.5&quot;, Depth 4.5&quot;, Strap Drop 17.5&quot;",55459/159,HB.HM.KY.BBXGH.32 
H Lock Clutch Box Calf,Hermes,"
            $1,600
        ",/collections/hermes/products/handbags-hermes-h-lock-clutch-box-calf5561234,Very good,". Wear on base corners and on flap near closure hardware, moderate scuffs on exterior and in interior. Creasing and scuffs underneath flap, scratches on hardware.",Black,Leather,Gold,No Accessories,D Square (2000),"Height 6.5&quot;, Width 9.5&quot;, Depth 1&quot;",55612/34,HB.HM.CLUU.BOXC 
Birkin Handbag Noir Ardennes with Gold Hardware 35,Hermes,"
            $13,680
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-black-ardennes-with-gold-hardware-3555459169,Great,". Minor wear on base corners and handles, slight creasing on exterior. Cracking on handle wax edges, scuffs on interior base, scratches on hardware.",,"Leather Hermes Color: Noir (Black) Interior Material: Leather Hardware Color: Gold Brand Code: C Square (1999) Clair Code: HB.HM.BIK.BLAGH.35 Item Number: 55459/169"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-169_20Hermes_20Birkin_20Handbag_20Black_20Ardennes_20wit_2D_0002_grande.jpg?v=1588009224"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""13680"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-black-ardennes-with-gold-hardware-3555459169?variant=31604735279174""
            }}
</script>
",Gold,Dust Bag,C Square (1999),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 7&quot;",55459/169,HB.HM.BIK.BLAGH.35 
Birkin Handbag Gold Togo with Gold Hardware 35,Hermes,"
            $13,305
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-brown-togo-with-gold-hardware-3555459168,Fair,". Creasing near base, heavy wear on base corners, splitting on rear handle wax edges. Moderate scuffs and indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Gold (Brown) Interior Material: Leather Hardware Color: Gold Brand Code: D Square (2000) Clair Code: HB.HM.BIK.BRWTGH.35 Item Number: 55459/168"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-168_20Hermes_20Birkin_20Handbag_20Brown_20Togo_20with_20Go_2D_0002_grande.jpg?v=1588009371"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""13305"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-brown-togo-with-gold-hardware-3555459168?variant=31604744257606""
            }}
</script>
",Gold,"Keys, Lock, Clochette",D Square (2000),"Handle Drop 4&quot;, Height 11&quot;, Width 14&quot;, Depth 7&quot;",55459/168,HB.HM.BIK.BRWTGH.35 
Birkin Handbag Ebene Vache Liegee with Gold Hardware 40,Hermes,"
            $8,500
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-brown-vache-liegee-with-gold-hardware-40558441,Fair,". Odor in interior. Moderate wear on base corners and handles, slight creasing on exterior, heavy splitting on handle wax edges. Moderate scuffs and indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Ebene (Brown) Interior Material: Leather Hardware Color: Gold Brand Code: K Square (2007) Clair Code: HB.HM.BIK.BVAV.40 Item Number: 55844/1"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55844-1_20Hermes_20Birkin_20Handbag_20Brown_20Vache_20Liegee_20w_2D_0002_grande.jpg?v=1588010224"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""8500"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-brown-vache-liegee-with-gold-hardware-40558441?variant=31604781219910""
            }}
</script>
",Gold,"Keys, Lock, Box, Clochette",K Square (2007),"Handle Drop 4&quot;, Height 12&quot;, Width 16&quot;, Depth 8&quot;",55844/1,HB.HM.BIK.BVAV.40 
Birkin Handbag Mykonos Togo with Palladium Hardware 35,Hermes,"
            $12,265
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-blue-togo-with-palladium-hardware-3555459158,Fair,". Heavy loss of shape on exterior. Moderate wear on base corners and side opening edges, loss of firmness on handles, slight cracking on handle wax edges. Heavy scuffs on interior base scratches on hardware.",,"Leather Hermes Color: Mykonos (Blue) Interior Material: Leather Hardware Color: Palladium Brand Code: N Square (2010) Clair Code: HB.HM.BIK.BLTGPH.35 Item Number: 55459/158"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-158_20Hermes_20Birkin_20Handbag_20Blue_20Togo_20with_20Pal_2D_0002_grande.jpg?v=1588011338"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""12265"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-blue-togo-with-palladium-hardware-3555459158?variant=31604842725446""
            }}
</script>
",Palladium,"Keys, Lock, Clochette",N Square (2010),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 7&quot;",55459/158,HB.HM.BIK.BLTGPH.35 
Birkin Handbag Bleu Jean Togo with Palladium Hardware 35,Hermes,"
            $14,150
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-blue-togo-with-palladium-hardware-3555459161,Very good,". Wear on base corners, slight creasing on exterior, light scuffs on interior base, scratches on hardware.",,"Leather Hermes Color: Bleu Jean (Blue) Interior Material: Leather Hardware Color: Palladium Brand Code: K Square (2007) Clair Code: HB.HM.BIK.BLTGPH.35 Item Number: 55459/161"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-161_20Hermes_20Birkin_20Handbag_20Blue_20Togo_20with_20Pal_2D_0002_grande.jpg?v=1588011351"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""14150"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-blue-togo-with-palladium-hardware-3555459161?variant=31604843020358""
            }}
</script>
",Palladium,"Keys, Lock, Clochette",K Square (2007),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 7&quot;",55459/161,HB.HM.BIK.BLTGPH.35 
Birkin Handbag Bleu Jean Epsom with Palladium Hardware 35,Hermes,"
            $11,510
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-blue-epsom-with-palladium-hardware-3555459170,Fair,". Moderate wear, marks, darkening, and discoloration on exterior and handles, heavy wear on base corners. Minor creasing near base, scuffs in interior, scratches on hardware.",,"Leather Hermes Color: Bleu Jean (Blue) Interior Material: Leather Hardware Color: Palladium Brand Code: N Square (2010) Clair Code: HB.HM.BIK.BEPHW.35 Item Number: 55459/170"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-170_20Hermes_20Birkin_20Handbag_20Blue_20Epsom_20with_20Pa_2D_0002_grande.jpg?v=1588011368"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""11510"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-blue-epsom-with-palladium-hardware-3555459170?variant=31604843479110""
            }}
</script>
",Palladium,"Keys, Lock, Dust Bag, Clochette",N Square (2010),"Handle Drop 5&quot;, Height 11&quot;, Width 14&quot;, Depth 7&quot;",55459/170,HB.HM.BIK.BEPHW.35 
Birkin Handbag Bleu Indigo Chevre de Coromandel with Gold Hardware 35,Hermes,"
            $11,740
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-blue-chevre-de-coromandel-with-gold-hardware-355545918,Fair,". Minor wear on base corners, slight creasing and scuffs on exterior, heavy cracking on handle wax edges. Stains and wear in interior pockets, moderate scuffs and indentations on interior base, scratches on hardware.",,"Leather Hermes Color: Bleu Indigo (Blue) Interior Material: Leather Hardware Color: Gold Brand Code: J Square (2006) Clair Code: HB.HM.BIK.BLCV.35 Item Number: 55459/18"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-18_20Hermes_20Birkin_20Handbag_20Blue_20Chevre_20de_20Coro_2D_0002_grande.jpg?v=1588011298"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""11740"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-blue-chevre-de-coromandel-with-gold-hardware-355545918?variant=31604841349190""
            }}
</script>
",Gold,"Keys, Lock, Clochette",J Square (2006),"Handle Drop 4&quot;, Height 11&quot;, Width 14&quot;, Depth 7&quot;",55459/18,HB.HM.BIK.BLCV.35 
Birkin Handbag Bleu Jean Togo with Palladium Hardware 30,Hermes,"
            $15,475
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-blue-togo-with-palladium-hardware-3055459171,Very good,". Minor wear on base corners, creasing on exterior, cracking on handle and side opening wax edges. Small glue stains on interior opening sides, light scuffs on interior base, scratches on hardware.",,"Leather Hermes Color: Bleu Jean (Blue) Interior Material: Leather Hardware Color: Palladium Brand Code: E Square (2001) Clair Code: HB.HM.BIK.BLTGPH.30 Item Number: 55459/171"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/55459-171_20Hermes_20Birkin_20Handbag_20Blue_20Togo_20with_20Pal_2D_0002_grande.jpg?v=1588011570"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""15475"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-blue-togo-with-palladium-hardware-3055459171?variant=31604858486854""
            }}
</script>
",Palladium,"Keys, Lock, Clochette",E Square (2001),"Handle Drop 4&quot;, Height 9&quot;, Width 12&quot;, Depth 6&quot;",55459/171,HB.HM.BIK.BLTGPH.30 
Birkin Handbag Etoupe Togo with Palladium Hardware 35,Hermes,"
            $15,000
        ",/collections/hermes/products/handbags-hermes-birkin-handbag-grey-togo-with-palladium-hardware-3554710157,Very good,". Minor wear on base corners, loss of shape on exterior, cracking on closure strap and side opening wax edges. Light scuffs on interior base, scratches on hardware.",,"Leather Hermes Color: Etoupe (Gray) Interior Material: Leather Hardware Color: Palladium Brand Code: M Square (2009) Clair Code: HB.HM.BIK.GTTPH.35 Item Number: 54710/157"",
        ""image"": ""https://cdn.shopify.com/s/files/1/0384/0161/products/54710-157_20Hermes_20Birkin_20Handbag_20Grey_20Togo_20with_20Pal_2D_0002_grande.jpg?v=1588012043"",
        
            ""offers"": {
                ""@type"" : ""Offer"",
                ""priceCurrency"": ""USD"",
                ""price"": ""15000"",
                ""itemCondition"" : ""http://schema.org/UsedCondition"",
                ""availability"" : ""http://schema.org/InStock"",
                ""url"" : ""https://shop.rebag.com/products/handbags-hermes-birkin-handbag-grey-togo-with-palladium-hardware-3554710157?variant=31604972847174""
            }}
</script>
",Palladium,"Keys, Lock, Clochette",M Square (2009),"Handle Drop 4&quot;, Height 10&quot;, Width 14&quot;, Depth 7&quot;",54710/157,HB.HM.BIK.GTTPH.35 
